Hugo_Symbol	Entrez_Gene_Id	TCGA-38-4628-11	TCGA-38-4629-11	TCGA-38-4630-11	TCGA-44-3918-11	TCGA-44-3919-11	TCGA-44-4112-11	TCGA-49-4486-11	TCGA-49-4494-11	TCGA-49-4501-11	TCGA-49-4505-11	TCGA-49-4506-11	TCGA-49-4507-11	TCGA-49-4510-11	TCGA-55-1592-11	TCGA-55-1594-11	TCGA-55-1595-11	TCGA-55-1596-11	TCGA-73-4659-11	TCGA-73-4662-11	TCGA-73-4666-11	TCGA-73-4668-11	TCGA-73-4670-11	TCGA-73-4675-11	TCGA-73-4677-11
SEC61B	10952	0.011364918	0.013695965	0.011922817	0.012624284	0.012889338	0.011600653	0.012154111	0.010049323	0.011075701	0.009789274	0.011732918	0.010835803	0.010717932	0.012738113	0.011833269	0.012842755	0.010587316	0.010521372	0.011688976	0.012313764	0.013286569	0.011745032	0.010954597	0.011105517
CSNK2A2	1459	0.023373714	0.023842975	0.026291751	0.023885918	0.039502781	0.026082833	0.029925518	0.020943444	0.032396332	0.023610268	0.028330019	0.021641941	0.025475055	0.02079876	0.022926602	0.020569419	0.020761451	0.02659236	0.021098384	0.021539179	0.02228449	0.028513619	0.022503429	0.022932863
SIT1	27240	0.846700359	0.768418308	0.829547779	0.824272525	0.789509575	0.784873288	0.814835738	0.866841572	0.898264363	0.80315649	0.856421544	0.826535292	0.873328289	0.732456664	0.833171789	0.818548793	0.826530295	0.870362132	0.872143739	0.829812238	0.806187345	0.858955551	0.894992761	0.868498859
YSK4	80122	0.901825108	0.885354973	0.903888536	0.8900664	0.914844363	0.90341918	0.861981518	0.88713511	0.890955019	0.888080761	0.880930436	0.864004776	0.89304815	0.89928315	0.899692622	0.87934133	0.912594166	0.886324254	0.890199907	0.890807438	0.868812906	0.906559465	0.901848823	0.890444971
TFAP2C	7022	0.079633295	0.139072917	0.114097445	0.141632451	0.159728919	0.128528841	0.11295489	0.110230345	0.10850265	0.105366797	0.086294231	0.11254367	0.124136031	0.160325728	0.113356796	0.101294725	0.140113238	0.086902971	0.107056135	0.145386251	0.154604905	0.109308549	0.116026506	0.0988988
TRAF1	7185	0.724198063	0.660912767	0.721716334	0.762634064	0.707948271	0.686709508	0.722961986	0.817398512	0.879895667	0.786239393	0.748535073	0.70204118	0.872922504	0.77269847	0.858768396	0.750430237	0.828379221	0.79873748	0.690570876	0.790273285	0.732735457	0.77612852	0.778327491	0.75870032
RAB3IL1	5866	0.015987658	0.018491324	0.017620472	0.017145306	0.019390692	0.016420058	0.017587978	0.014758677	0.017304235	0.015391447	0.020434511	0.014473867	0.014321538	0.019263043	0.020434763	0.016079618	0.020479181	0.014932814	0.014805785	0.017182233	0.018106189	0.01336184	0.014112449	0.020536095
DOPEY1	23033	0.07274029	0.073549541	0.065142235	0.105055855	0.079739819	0.064503039	0.08373503	0.062579598	0.070708044	0.066072818	0.070166799	0.096823651	0.065785264	0.050239556	0.065317084	0.067671525	0.059404776	0.082190452	0.066900103	0.07773265	0.091348844	0.071490528	0.077236415	0.068839549
ONECUT1	3175	0.009348328	0.014119328	0.010974362	0.015927993	0.015719408	0.015820185	0.010381962	0.00807098	0.011884664	0.009188803	0.010786374	0.008856261	0.00972303	0.012741744	0.012180446	0.011452037	0.013342504	0.010002543	0.008201091	0.012060527	0.010863518	0.010770388	0.009340176	0.009575665
SLC16A11	162515	0.025278984	0.030782444	0.020453692	0.015366861	0.020060629	0.047134619	0.036703955	0.023333491	0.016864619	0.02597693	0.016237144	0.020914846	0.015992569	0.024627625	0.021268664	0.02359808	0.044812421	0.016603631	0.017069828	0.085169846	0.038483895	0.015661954	0.017286713	0.01545551
BATF	10538	0.414196815	0.267388731	0.216557502	0.399207673	0.405279636	0.256471482	0.336064798	0.284337129	0.4804092	0.286490979	0.260620431	0.24208854	0.368020117	0.177077521	0.360360608	0.195292735	0.235506039	0.397982879	0.262062042	0.267279542	0.198195677	0.305439247	0.302062696	0.388756634
TSPAN8	7103	0.397972164	0.346867546	0.405579507	0.37807447	0.184102179	0.323758879	0.410795842	0.296436467	0.186887674	0.361970088	0.302942473	0.470945091	0.367601653	0.320870883	0.229143303	0.269467171	0.427700275	0.273533226	0.319072152	0.330647251	0.31122923	0.302873621	0.397199811	0.27032678
CEBPE	1053	0.703947903	0.576577858	0.6196137	0.686271274	0.702978598	0.61204503	0.654157146	0.716988356	0.835785616	0.691461516	0.670423594	0.621188359	0.77466337	0.613792528	0.718803813	0.687922916	0.688979973	0.741942752	0.575490444	0.682005091	0.589966786	0.652938806	0.678983723	0.69081352
MSX1	4487	0.049916806	0.051113339	0.063789682	0.042250799	0.058555387	0.077372262	0.05459323	0.046903881	0.024975931	0.055064684	0.049947298	0.07784884	0.026294948	0.043650731	0.028443165	0.018908244	0.03791776	0.036573888	0.038022496	0.049718958	0.15197875	0.025393445	0.050631838	0.052895156
SIRPG	55423	0.345589779	0.331878478	0.350846931	0.225211476	0.261533796	0.243567457	0.465262014	0.35503399	0.389828204	0.334035164	0.299863262	0.297086777	0.379021637	0.271669759	0.234290481	0.24631723	0.242304226	0.442381094	0.354259252	0.296669294	0.253412396	0.366236525	0.378589504	0.368950746
BLK	640	0.864404983	0.771063778	0.83739747	0.861229193	0.886050309	0.810287486	0.834373663	0.924413703	0.918419313	0.88244668	0.875582558	0.854375167	0.895187929	0.875844542	0.853796455	0.873649227	0.829809653	0.8591348	0.879569667	0.862882441	0.823997958	0.876167745	0.784221349	0.888836522
ZNF558	148156	0.968557261	0.970676792	0.969188844	0.976415891	0.967542058	0.977632971	0.974776984	0.977201038	0.976296906	0.966853849	0.968506517	0.965704067	0.975942046	0.974065945	0.966528967	0.975766997	0.967800951	0.969932143	0.97471457	0.962375358	0.965102409	0.97283992	0.97190247	0.974678049
PEX5	5830	0.337799014	0.329401334	0.301132643	0.312427429	0.318582402	0.400875884	0.32272796	0.224769591	0.245057199	0.266838198	0.147306518	0.310274264	0.281849431	0.288086728	0.176381902	0.243063426	0.292716102	0.29753419	0.267230495	0.312666921	0.202221697	0.207061621	0.214230669	0.293278632
PPIG	9360	0.088859183	0.130120703	0.069470687	0.052043502	0.048779908	0.071920839	0.052245297	0.070576389	0.076886812	0.063314675	0.075643624	0.087948678	0.060979066	0.046563399	0.04520648	0.051623947	0.041542593	0.05262515	0.068712925	0.067823277	0.07026443	0.048521241	0.056816951	0.05952064
EMG1	10436	0.633963262	0.622276068	0.702664162	0.747534294	0.779401172	0.696071324	0.620312609	0.78090741	0.770507902	0.687789998	0.740327562	0.750707576	0.563977445	0.724012485	0.723138165	0.628423304	0.700505366	0.816874093	0.820373075	0.599582076	0.707830795	0.698164474	0.710446954	0.700381121
ALPK2	115701	0.912174731	0.903850485	0.915093193	0.8840027	0.940315624	0.856951505	0.894819033	0.886385271	0.866478349	0.886731904	0.865511765	0.874312205	0.904489874	0.901389961	0.929462225	0.874726884	0.895478971	0.910609176	0.893908926	0.88127544	0.870669272	0.881607063	0.90650376	0.891497249
LTBR	4055	0.297389639	0.381662038	0.319276654	0.323661029	0.378719343	0.405378305	0.371964894	0.312705379	0.227156288	0.341871337	0.280571824	0.364197088	0.227630858	0.415365074	0.257124867	0.27504497	0.29651264	0.245614584	0.25658562	0.268440237	0.295970548	0.283014991	0.223117171	0.253378514
PROK2	60675	0.016808843	0.032535167	0.035847418	0.04475375	0.073015508	0.059113899	0.02540459	0.028436813	0.029147832	0.026389064	0.042716575	0.02979989	0.019101942	0.033101887	0.039551269	0.039277685	0.052713813	0.047551442	0.027472649	0.025177964	0.030235766	0.037428653	0.033526451	0.028430791
PFAS	5198	0.019083206	0.014851598	0.01468521	0.015029629	0.020347588	0.01511054	0.015782741	0.011731657	0.017405281	0.013005349	0.016071842	0.012587817	0.011842324	0.013107098	0.011474591	0.011892916	0.012762126	0.015744516	0.011499958	0.012810076	0.01368899	0.013883765	0.012145625	0.014590871
IL1B	3553	0.690245002	0.714140293	0.740869944	0.804574498	0.794099946	0.764498189	0.751848986	0.724042557	0.834926581	0.75424043	0.734359358	0.686187842	0.813250033	0.731861947	0.849060423	0.765017761	0.801655912	0.770404656	0.679078583	0.730335295	0.752695983	0.679554829	0.597849188	0.736414883
YIF1B	90522	0.02816621	0.03329452	0.039862587	0.032128458	0.033630627	0.024566434	0.025751335	0.017747291	0.025566417	0.031979384	0.042619936	0.01990047	0.023067347	0.019294355	0.024572975	0.026259415	0.02392989	0.026210876	0.017943596	0.029019128	0.032313502	0.030911888	0.030007933	0.024909098
NMNAT3	349565	0.030117527	0.022257315	0.020818312	0.030365643	0.039754491	0.036037589	0.02923842	0.018518748	0.018931119	0.020612454	0.022979003	0.02026617	0.015834053	0.026065871	0.033474669	0.028608966	0.04174044	0.021001684	0.015197154	0.028421144	0.040353315	0.022510071	0.016307907	0.031151896
CD3G	917	0.70439278	0.714820888	0.753875101	0.751864179	0.743986985	0.694875277	0.724934216	0.742623041	0.708039697	0.727373562	0.775047515	0.761305994	0.754407483	0.671606705	0.702496983	0.734690222	0.666840606	0.727334706	0.776000517	0.758660445	0.703514887	0.773514188	0.835352469	0.753850289
XCR1	2829	0.913835824	0.926142402	0.928045866	0.932964679	0.922624545	0.901504988	0.910597906	0.923729774	0.937887997	0.92995321	0.905459142	0.905186342	0.93056667	0.9496053	0.911266596	0.916112504	0.931460283	0.916238189	0.934043497	0.930790595	0.924285477	0.922083989	0.931472774	0.919050309
CHMP4A	29082	0.913048183	0.914582355	0.913819615	0.938609047	0.911996069	0.926983673	0.936233615	0.909255015	0.913401532	0.929588838	0.938504189	0.935472752	0.913977569	0.932348872	0.921909177	0.919466373	0.92654936	0.924443451	0.929393142	0.930050411	0.933170421	0.924562505	0.916686765	0.942801682
ZNF579	163033	0.425516709	0.55380899	0.49600897	0.405109716	0.46892739	0.466708	0.42480886	0.501321365	0.333945508	0.474762623	0.371344359	0.40795828	0.365565311	0.45660219	0.500634077	0.464050097	0.406040709	0.499792303	0.397347531	0.337059978	0.642166837	0.35864568	0.642393674	0.502795789
C14orf106	55320	0.034441755	0.042335346	0.042612994	0.05234758	0.047606717	0.039230332	0.045151853	0.038657065	0.048497911	0.044827736	0.053138517	0.045385388	0.042581614	0.033075445	0.038097049	0.039452648	0.030128419	0.045779342	0.0369307	0.042335656	0.043518751	0.039857113	0.046407092	0.03735243
BAX	581	0.019328442	0.018215612	0.021981851	0.018777005	0.024586003	0.019121708	0.019940562	0.01748706	0.017914368	0.019049436	0.017336494	0.015493361	0.019875574	0.017495694	0.018387556	0.021975931	0.019819789	0.02242417	0.017862669	0.019315205	0.016206591	0.018455791	0.017265272	0.020007801
RALBP1	10928	0.377036502	0.414691593	0.313381222	0.329083827	0.295972549	0.305254746	0.371600731	0.329403648	0.371846683	0.229256226	0.238045086	0.426835751	0.16512917	0.312633815	0.178851746	0.281099064	0.278435405	0.268836175	0.371383479	0.291378528	0.34635832	0.271489889	0.14397223	0.303114666
DMAP1	55929	0.034689657	0.03854526	0.038012082	0.059213123	0.020007895	0.043529026	0.035199206	0.030648081	0.027701796	0.029976071	0.031479777	0.024688267	0.03302409	0.033615109	0.030996127	0.034196604	0.04031962	0.034893013	0.026762694	0.035352794	0.034904809	0.030744356	0.036677363	0.035220569
B4GALNT4	338707	0.100524771	0.116523599	0.073328702	0.116307976	0.108198085	0.144985757	0.099850346	0.043440347	0.070209242	0.09595014	0.055101508	0.033849928	0.047604206	0.114508185	0.094254803	0.135466599	0.121814248	0.092354685	0.045672903	0.084396606	0.066131288	0.110869816	0.057735827	0.076066961
NDUFA9	4704	0.030045922	0.026726902	0.031848766	0.025707363	0.028982284	0.026716753	0.028514719	0.023024655	0.025156396	0.024177348	0.024744844	0.021673792	0.026041457	0.02352886	0.021210521	0.022281126	0.025133891	0.025066428	0.023301774	0.024005	0.025473495	0.03056958	0.024407575	0.022673753
ZNF48	197407	0.233019235	0.248720462	0.251562748	0.243852371	0.265197392	0.330607022	0.269935077	0.194946296	0.139125953	0.201566481	0.133298916	0.263484175	0.105530613	0.246059828	0.169917658	0.164643434	0.219728871	0.166547124	0.244172891	0.236357877	0.253315856	0.151021965	0.226217123	0.178035335
MEP1A	4224	0.817723962	0.616672082	0.720974688	0.673009114	0.72087011	0.664147935	0.819361081	0.72971203	0.501270748	0.761281588	0.636542733	0.675119879	0.531379654	0.616707371	0.670641601	0.708341029	0.64739792	0.76030515	0.691770326	0.685953309	0.520808601	0.685322195	0.811823024	0.71351582
C20orf94	128710	0.080338522	0.087693484	0.084571098	0.097568477	0.072396718	0.07997095	0.087042174	0.075673057	0.122296696	0.089992339	0.089539844	0.109632192	0.103336447	0.056140531	0.077497883	0.070270222	0.100066328	0.089111749	0.074528915	0.08198564	0.115537225	0.060426814	0.085021542	0.071569011
AP3M2	10947	0.009009193	0.008557374	0.008872939	0.008608114	0.012855082	0.008869242	0.010025453	0.006139824	0.008861411	0.008246276	0.007752154	0.007394997	0.006909294	0.008115398	0.007778732	0.008682457	0.009629643	0.007984235	0.006167424	0.007892011	0.009763293	0.008938043	0.006739663	0.007998232
CD52	1043	0.530196354	0.539851251	0.620233796	0.631964767	0.591077791	0.558009729	0.580284362	0.630368524	0.656117814	0.628245493	0.655004003	0.581185159	0.67317161	0.572474627	0.585873855	0.668992948	0.635189105	0.624830981	0.615556029	0.593941014	0.633479626	0.613859163	0.568567277	0.625726506
CDKL1	8814	0.734163563	0.762572187	0.728540777	0.625728128	0.750714633	0.762544549	0.798417632	0.752825554	0.725189914	0.681568751	0.693790548	0.642700868	0.785812027	0.754050701	0.707667742	0.75694773	0.699943244	0.703310559	0.79296319	0.701796618	0.707480286	0.76687846	0.662865789	0.816088211
LYZ	4069	0.757800725	0.69841931	0.700904514	0.808492103	0.812753237	0.742670366	0.798569075	0.696583461	0.766944801	0.771357504	0.740298874	0.700716916	0.792269181	0.765032743	0.739843506	0.71284539	0.743937021	0.685464146	0.649065409	0.693632785	0.63980971	0.72986241	0.719457015	0.740532956
JSRP1	126306	0.910681261	0.841295879	0.854822855	0.885218969	0.864416732	0.842176034	0.856095988	0.865770462	0.876525297	0.863596193	0.857017725	0.893894411	0.884724241	0.863176242	0.894532244	0.875960427	0.873592218	0.890014275	0.879530192	0.890405046	0.783905545	0.848474063	0.865667771	0.887018263
ENOSF1	55556	0.787353888	0.665725737	0.770112906	0.839684261	0.851302116	0.807156187	0.813090592	0.785498791	0.879474189	0.800029036	0.731961956	0.757538413	0.834653675	0.764305995	0.799247731	0.827437255	0.801056157	0.804889961	0.861993877	0.751020746	0.801024826	0.65389665	0.691641463	0.817128969
FAM57B	83723	0.033944313	0.031185334	0.027203164	0.054155222	0.055880183	0.07754887	0.049881144	0.015926179	0.021742186	0.038571204	0.034248429	0.018189297	0.024133732	0.058020246	0.053960354	0.068535954	0.057034301	0.033376301	0.014143397	0.03527964	0.043699275	0.02326034	0.027387117	0.039858923
WNK2	65268	0.05115358	0.054967442	0.066935085	0.050582523	0.085816269	0.079163164	0.050042619	0.051378238	0.052491013	0.061039532	0.034234702	0.039668162	0.034381727	0.112555608	0.057958083	0.038752049	0.07046162	0.069193306	0.041154054	0.101301692	0.052909918	0.043494962	0.064511526	0.047748513
ACY1	95	0.971698535	0.968879968	0.971433092	0.975590272	0.969403242	0.966754306	0.97530381	0.974034634	0.967899163	0.974241418	0.967428085	0.979246687	0.976667691	0.972425983	0.973308855	0.967189572	0.969455254	0.972906903	0.978583392	0.974504603	0.976417064	0.968450392	0.982773485	0.965991912
APOA1BP	128240	0.051636119	0.064017123	0.034527159	0.070451317	0.077205568	0.073463724	0.044098177	0.019367273	0.032931369	0.035097531	0.02280854	0.020940836	0.056175886	0.07030407	0.053990598	0.087244999	0.078340715	0.042499097	0.029956015	0.053535108	0.044754069	0.027189187	0.036173906	0.045077452
TNFRSF17	608	0.885080525	0.927048995	0.866962649	0.846027172	0.818527007	0.732473989	0.886373183	0.886870998	0.875791154	0.913728694	0.808117024	0.844905249	0.910738113	0.884031402	0.895658074	0.718411034	0.883964672	0.878679102	0.870515943	0.915004086	0.902087813	0.919682407	0.918763173	0.894679109
SGTA	6449	0.037124829	0.054806	0.041057968	0.050197061	0.044993054	0.036645343	0.049133198	0.045080346	0.056985439	0.040348638	0.053992711	0.058197303	0.04288624	0.0395558	0.041423134	0.043169914	0.049697752	0.04060574	0.042955102	0.054486942	0.051916786	0.037199453	0.045407457	0.042212196
MATN2	4147	0.172429812	0.17311314	0.175926685	0.151543742	0.169220668	0.22947363	0.16898372	0.156436377	0.161883464	0.159807085	0.156357229	0.153914028	0.149224797	0.128219138	0.099386156	0.127495606	0.104870567	0.199733218	0.144609867	0.155586506	0.149339186	0.159088037	0.136744127	0.179782788
APEX1	328	0.154119171	0.203878764	0.182407296	0.153067357	0.182060075	0.130096388	0.133900664	0.175133194	0.256599625	0.186286042	0.187012986	0.171257325	0.191453804	0.119051031	0.239572954	0.198966516	0.19538676	0.173994568	0.130513388	0.189233632	0.194778928	0.153007197	0.135826966	0.204323233
CAPRIN1	4076	0.010941041	0.011114106	0.012174523	0.009579266	0.013641722	0.011061048	0.009703281	0.008555395	0.00920183	0.009320239	0.010270618	0.009134552	0.00886536	0.011232053	0.010748848	0.010765321	0.013628148	0.008530523	0.008643845	0.009406967	0.011210506	0.010455553	0.008422995	0.008769064
PLA2G12A	81579	0.052378852	0.075481618	0.059645121	0.049731142	0.047638668	0.057861313	0.049065122	0.050437357	0.044794981	0.051572489	0.04831364	0.051486382	0.058769855	0.051587293	0.045557089	0.043134187	0.055796553	0.048423981	0.039411649	0.042658943	0.065239354	0.051585753	0.039486571	0.043033309
PEX16	9409	0.02013619	0.022497236	0.024399074	0.020808614	0.020222915	0.017984928	0.02400021	0.016473883	0.026432219	0.022203269	0.028390142	0.023339782	0.023884574	0.024899374	0.019281642	0.023701596	0.020882508	0.023687056	0.020983199	0.020435057	0.024518943	0.022710991	0.018036441	0.033327245
KIAA0776	23376	0.081759038	0.084039717	0.069972133	0.084068014	0.066798207	0.075214421	0.104281854	0.08423681	0.102813663	0.068683449	0.08664483	0.088612771	0.081451847	0.056550131	0.06544342	0.082172379	0.063269445	0.09435935	0.109218464	0.081979889	0.082517701	0.089052065	0.095196501	0.090760264
MSR1	4481	0.516327185	0.444123536	0.510819136	0.571596304	0.457638295	0.39540039	0.523081352	0.46445602	0.566727867	0.433315797	0.453794425	0.470632327	0.431621423	0.500845652	0.459591506	0.521415448	0.429488338	0.402350967	0.454860019	0.377456305	0.475724785	0.505880344	0.509896033	0.399211223
HSPA2	3306	0.030087923	0.036891598	0.0529442	0.027540925	0.026941099	0.01861658	0.017094887	0.013163049	0.029175888	0.011188612	0.016959283	0.022044549	0.012143949	0.030882497	0.044823431	0.017628461	0.018476468	0.016197187	0.021490069	0.048025203	0.0510591	0.02859517	0.014204542	0.023056146
SNAPC5	10302	0.578608608	0.536533426	0.537631927	0.555906055	0.572233317	0.552465112	0.550267717	0.512825546	0.419088998	0.520770428	0.459625911	0.340491955	0.541440693	0.595340759	0.508135722	0.550052959	0.580570222	0.587602135	0.567714821	0.508181033	0.465146128	0.54623495	0.510288149	0.574548404
MOCS3	27304	0.885028727	0.879980925	0.884035953	0.896302828	0.895445389	0.900409574	0.846322996	0.907806889	0.884107656	0.839236716	0.895529021	0.909182007	0.895070387	0.904458517	0.911291265	0.856321691	0.875036694	0.874056668	0.880547195	0.85583365	0.891082143	0.907159023	0.837410404	0.909410033
C17orf37	84299	0.085456911	0.094219778	0.184209855	0.107346757	0.11207236	0.103198059	0.12407362	0.080453137	0.099939707	0.126948166	0.098686523	0.201701282	0.148972894	0.08312013	0.111200773	0.112298627	0.154644415	0.143629299	0.129387037	0.109666799	0.139341787	0.168129217	0.225264776	0.102007517
