Hugo_Symbol	Entrez_Gene_Id	TCGA-05-4244-01	TCGA-05-4249-01	TCGA-05-4250-01	TCGA-35-3615-01	TCGA-35-4122-01	TCGA-35-4123-01	TCGA-44-2655-01	TCGA-44-2656-01	TCGA-44-2657-01	TCGA-44-2659-01	TCGA-44-2661-01	TCGA-44-2662-01	TCGA-44-2665-01	TCGA-44-2666-01	TCGA-44-2668-01	TCGA-44-3398-01	TCGA-44-3918-01	TCGA-44-3919-01	TCGA-44-4112-01	TCGA-55-1592-01	TCGA-55-1594-01	TCGA-55-1595-01	TCGA-55-1596-01	TCGA-64-1676-01	TCGA-64-1677-01	TCGA-64-1678-01	TCGA-64-1680-01	TCGA-67-3770-01	TCGA-67-3771-01	TCGA-67-3772-01	TCGA-67-3773-01	TCGA-67-3774-01
ISG15	9636	-1.0271	0.1125	1.1423	0.1421	0.2347	-0.2261	-0.3176	0.2019	0.5543	0.7552	1.0868	-0.7070	0.4338	1.3755	1.0187	1.5595	1.9139	-0.1208	0.8484	0.0783	-0.9120	-0.9530	2.2502	-0.1110	-0.1977	-0.0709	-2.5172	0.7640	-0.2965	1.0583	-0.3816	-0.7005
ZCCHC14	23174	-1.0848	-0.0382	-2.4707	-0.1321	-0.9046	-0.9556	0.5890	0.6419	-0.0107	1.3236	1.1885	0.4877	0.9946	0.8517	1.3709	-1.6144	-1.9203	-1.2502	-0.2574	0.7411	-0.1044	0.9110	0.5585	1.0308	-0.6707	-0.6725	-0.0591	-1.3267	0.4052	-0.2017	0.1699	1.0928
CREBL2	1389	0.3304	-1.3867	0.3574	0.4304	-0.4986	-2.0797	-0.7102	-0.4483	-0.5129	-0.3217	-1.6603	0.0529	0.2944	-0.7378	0.7842	-0.2613	-0.0831	0.2892	0.9592	-0.5187	0.1211	1.2873	-0.7537	0.2292	-1.9209	-0.2243	0.8063	2.1115	-0.7829	1.0481	1.0828	-0.3450
TGDS	23483	-2.8070	-0.7582	0.2155	-1.0978	-0.2101	0.3227	-0.1267	-2.5395	0.4432	-0.5967	0.3492	-1.3268	-0.0168	-0.1386	-0.8284	1.5586	0.2625	0.8311	-0.0883	-2.5932	0.7722	-2.9586	-0.6278	-0.4478	-1.5453	-0.1995	1.0105	-2.2675	0.8000	1.0284	1.2144	-1.9345
OSTC	58505	-1.9029	-1.0693	1.3058	-0.7716	-0.1620	-0.2606	-0.8564	-0.5164	0.3097	-1.1978	-1.2982	-0.2285	1.4021	-1.6142	-0.1692	0.6234	-0.0844	0.9148	-0.8381	-0.8488	2.3433	-1.2572	-0.3588	0.8698	-1.1496	1.5186	0.0950	0.1272	-0.0987	0.6979	-0.4445	-1.1893
CACNA2D3	55799	-1.2572	-1.5542	-0.4811	1.9154	-2.0366	0.4324	0.4752	-1.2136	1.0678	0.3677	-0.6419	-1.3739	1.1983	-0.6273	-1.2061	-1.1792	-1.0127	0.5574	1.0693	-0.6088	0.1393	0.3641	-2.0269	-1.5303	-0.5059	-0.1825	-0.7479	1.7528	-2.1612	1.0615	-0.0352	0.1331
ZNF429	353088	-1.2094	-1.8919	-1.1952	-1.5132	-0.0674	-0.3555	-1.5760	-1.6854	2.5008	0.8808	-0.0283	-2.2885	0.2648	1.7883	-0.3103	-0.4977	-0.2096	1.0493	-0.1150	-0.0409	2.3852	1.4075	0.8869	-1.8465	1.0201	1.0955	-0.0143	-1.3101	-0.1460	-0.8588	0.1457	-0.3560
LYPD6	130574	0.9815	2.5149	2.2953	-0.4122	-1.0157	0.0980	-0.9788	-1.4528	1.0714	-0.5812	-1.2976	-0.9680	-0.3484	0.6580	1.2191	0.9431	-0.7361	0.2131	0.5953	1.8273	1.4020	-0.4851	-1.0731	-0.0449	-0.0955	2.1109	-0.5706	-0.5297	0.1819	2.3511	-0.7838	0.4791
SUCLG1	8802	0.8199	0.7194	2.9699	-0.0588	1.6011	0.6617	0.0771	0.0914	-0.5825	-1.2737	0.8106	-1.6497	-2.4005	-1.1558	-0.5030	1.1965	1.7370	1.7004	-0.6923	-0.4435	2.3867	0.2093	1.4665	1.9629	0.2000	4.8246	1.1916	4.4573	-0.6023	0.4290	1.5750	-0.4348
MAGEH1	28986	-1.8428	0.2567	0.3239	-0.3403	0.0427	-0.7081	-1.0643	-0.9850	0.6941	-0.6188	0.2826	-1.5315	0.6250	0.4758	-0.9392	-0.6276	-0.8117	0.6341	-0.2141	0.1696	2.1468	-1.2445	-0.5112	-0.0350	-1.5978	2.3192	-0.4458	0.6006	-0.6571	0.7863	-0.7937	0.0108
PRPF40A	55660	0.5026	1.1686	-1.0743	-0.6361	0.5531	-0.4199	-0.7154	-0.2469	0.8688	0.1639	0.3167	0.3758	-0.8581	-0.0509	1.9787	-1.4289	-0.6621	-1.7850	1.6500	2.1214	1.8317	1.5520	2.0349	-0.4559	0.6511	0.3268	-1.4404	-2.2635	1.9412	-0.0581	-1.0844	0.2086
SMR3A	26952	-0.8180	-0.7747	1.6749	-0.5694	2.2820	-0.2903	-0.4431	1.7368	1.7224	1.1484	-0.0051	-0.3605	-1.0760	-0.7872	0.0444	-0.1692	-0.6765	-0.4751	-0.1430	-0.3398	0.7229	0.0487	-0.6586	-0.5873	0.4598	0.2420	-0.7595	-1.0027	1.9290	1.5876	-0.6251	-0.0016
SPINK2	6691	2.0623	-1.4110	-0.9008	-0.2588	1.2596	0.2368	-0.0860	0.6719	0.5678	1.8674	-0.4276	-1.9014	-0.9823	-0.0373	-1.8310	0.6923	-1.0302	-0.7990	-0.0639	-0.0329	-0.1326	0.7346	-1.3176	1.0919	-0.4885	0.1262	0.0918	1.7672	-0.8091	-0.2860	0.2179	-0.0543
THAP2	83591	-0.7070	-0.8932	-0.3563	1.1398	1.4545	0.5301	0.2909	0.9181	-0.0491	0.8032	-0.9378	-1.3990	1.0538	-1.0485	-1.5801	-0.7143	-0.4910	0.0948	0.1516	-0.7003	-1.2493	0.6154	-1.6202	0.2931	-1.5646	0.8064	1.8176	1.7645	-0.3774	0.6802	0.5118	0.3000
NPY5R	4889	-2.7068	-1.1626	0.8648	-0.3878	-0.2194	0.9808	-0.9558	-1.5310	1.7002	-1.8953	1.5537	-1.0742	0.8862	-0.3534	-2.6924	0.8348	0.1360	0.3470	-0.1988	-0.2823	-1.3389	0.8368	-2.3222	-0.0032	-0.6728	-0.1729	-1.0535	-0.5070	-2.1782	-0.0001	-1.2967	0.6664
IRF4	3662	-2.2731	-0.8099	0.2527	-0.4850	1.6981	-0.0771	-0.3551	0.8287	2.1914	1.5808	0.6359	-0.7095	-0.3000	0.1742	-0.1049	-0.5024	0.0263	-0.0093	1.2274	0.2869	0.9195	0.6304	-0.8245	-0.4252	0.6222	-0.3975	-1.5431	-0.6696	0.0293	-0.2394	-0.1674	0.2697
DTD1	92675	-0.0777	3.5667	1.0947	-0.5407	-1.5272	-0.2197	-0.4168	-1.6477	-1.0890	-0.5778	-0.7611	-0.8050	-1.7510	-0.0234	-1.4609	0.2597	1.2031	-2.0143	2.4340	-0.8575	-0.4125	0.6247	-1.3929	1.4106	2.3677	2.9530	0.7418	-0.3393	0.4069	-1.6072	-1.6408	-0.4943
TUBE1	51175	-0.8263	-0.3339	-0.0544	-1.2459	-1.0992	-1.4880	-0.8637	-1.3730	-0.3038	-1.1101	-0.0557	0.9517	0.8590	0.3379	-0.9390	-2.2668	-1.2063	0.2386	-0.3239	-0.3334	0.8733	-0.6012	0.4933	-2.0461	-1.6800	0.2508	1.0932	0.9338	-1.0343	-0.5093	-0.0243	0.1489
DDX19A	55308	1.2281	1.0090	0.7431	-1.9011	-1.5203	-2.8565	-0.4875	0.4264	-0.6425	-0.4060	1.8374	1.3256	0.4064	-0.5356	2.0445	0.3409	0.3730	-0.3459	-2.0521	-0.7601	-0.1348	-1.1770	1.4112	1.9576	1.3457	-0.5770	0.5280	-0.7521	0.2728	0.1298	-0.9445	-0.9151
PDPN	10630	-1.0059	0.7952	0.5119	-1.4881	0.9702	0.4359	-0.8067	-0.1320	0.6341	0.5053	-0.6308	0.9661	2.1119	-1.1398	1.4778	0.8385	0.7525	0.9427	0.6852	-0.2667	-0.6276	0.2624	-0.8262	1.1035	0.3910	0.5782	-1.3405	0.7665	-0.4626	0.2938	-0.7802	-0.4870
TMEM184C	55751	-0.2761	0.4874	-0.6990	1.1594	-0.9160	-0.3853	2.4976	1.9259	-0.4522	1.2394	0.5475	2.1397	0.4013	-0.0071	0.6427	-1.3237	-0.7617	-0.6959	0.7281	0.5901	0.0303	0.7749	-0.0211	0.5342	-0.1147	-0.0415	2.4270	0.0011	-0.0408	0.1391	-1.4550	0.5110
MGAM	8972	0.3290	-2.4249	-1.4362	-0.4991	-0.2655	-0.8054	-0.6141	-1.4571	-0.9097	-0.2518	1.5353	1.0443	-0.2826	-0.2509	1.9175	0.5843	-0.7501	-0.3536	-1.2249	1.1488	-0.5114	-0.2481	3.1631	-0.9112	-0.5291	-1.2806	-1.3864	-0.2291	0.6204	-0.9609	-0.9097	-0.5889
COL3A1	1281	-1.1397	1.3220	-0.0790	-0.9327	1.0233	-0.4185	-0.5518	0.4538	-1.5061	0.2494	0.1454	1.2489	0.6282	-1.7169	1.0744	1.2384	1.3733	1.5641	0.1278	-0.3625	0.0508	0.0217	-0.7204	0.5692	-0.2487	0.1870	-1.6037	-1.1548	0.0465	0.1283	-0.7860	-0.8064
GFM2	84340	0.9470	0.7615	-1.0421	1.6414	-0.0239	0.7165	-0.3494	-0.3037	-2.1262	-4.9154	0.7797	4.6374	-1.1986	0.9650	0.0087	-0.6931	-1.9938	3.5089	-2.4804	-1.3134	0.7569	3.5468	1.9636	-2.6793	0.5527	2.8429	0.6004	1.0583	1.8156	-6.4594	-0.6422	0.6630
OR5A2	219981	-0.3801	0.6603	-0.6821	0.1862	-1.9066	-0.4818	-1.2267	2.1620	-0.1646	-1.9001	0.5272	-1.6359	0.7026	-0.0347	0.6896	0.4232	0.2284	0.3626	-1.1228	-0.3389	-0.0975	-0.5457	-0.8478	1.2720	0.3475	1.2807	1.3359	0.8314	-1.3176	-0.2534	0.3421	-1.1563
PSG9	5678	-4.0413	0.4189	0.6562	0.2791	0.5067	0.5692	-0.1911	-0.1515	0.1153	0.1712	0.1015	0.5880	0.5103	0.1434	0.0616	-0.0861	0.5150	-0.0729	0.0335	0.5299	0.5182	-0.0253	-0.2514	0.2932	0.2377	0.4969	0.4523	0.6763	0.0288	0.1525	0.2790	0.3704
ARHGEF11	9826	0.0286	-0.9540	-1.2186	-0.1302	-0.6350	0.0446	0.8313	0.9483	0.4932	-0.0071	1.7718	1.1255	1.4779	1.2388	1.5755	-0.3312	-1.7152	-1.4795	-0.4203	1.4095	0.5130	1.8000	0.6262	0.2701	-0.1486	-1.1921	0.0650	0.4541	2.2323	0.0637	-0.6846	2.6231
IVNS1ABP	10625	1.0708	-0.3987	-0.8789	-0.6649	0.3011	1.2508	-0.7773	-0.0369	-0.7965	0.1733	2.2787	0.7897	0.6315	0.4849	0.0859	-1.3539	-0.8049	-0.0541	-0.1738	-0.0326	0.4469	0.2149	-1.4367	-0.0697	-0.3126	0.3787	-0.2533	-1.2469	0.6142	-0.4941	-0.1264	0.0829
SIGIRR	59307	-0.3856	-0.1384	-1.3820	0.3013	1.8239	1.9676	0.0230	-0.4100	0.4232	1.6296	1.6607	-1.7066	-1.7291	-0.6481	-1.4331	0.1083	2.2557	-0.6012	-0.1883	-0.0354	0.5547	-0.8753	-1.9021	-1.3199	-2.3430	0.5925	-0.9155	-2.1792	-0.8698	0.6442	0.0717	0.2149
DUSP19	142679	-1.5051	0.3970	0.1448	-1.4376	-1.1671	-1.0564	0.9366	-1.0740	0.3585	-1.0151	-0.1604	-0.4495	0.8143	0.1537	-0.5830	1.1179	-0.5436	0.4289	0.3885	-0.5112	0.5129	-0.1499	2.4979	-0.5384	-1.5427	-0.6088	0.8671	2.0552	2.1584	1.7401	1.1238	-0.8809
DNAJC14	85406	-2.1607	-0.2014	0.2379	-0.2678	-0.1167	-0.5605	0.8829	1.6478	-0.4426	-1.2898	0.2501	2.1972	0.8737	0.7037	2.4773	0.2661	-0.3840	-0.7068	0.1109	0.7515	3.0505	2.5217	0.0096	1.1972	0.4405	-0.0425	1.0069	-1.2562	0.3399	0.2596	-0.8762	1.0939
ACSS1	84532	-1.8874	-1.1204	-0.9124	-0.0159	0.2488	-0.8307	0.5736	1.1540	1.1316	0.8198	1.1324	-0.6134	-0.8656	1.2531	-1.1526	-0.9363	-0.8647	-0.6767	1.2310	2.1244	-0.1053	0.8342	-0.1195	-0.7481	0.2313	-1.3692	-0.6121	1.2998	1.3847	0.7874	0.0779	0.7540
DCAF16	54876	-2.9125	0.2148	-1.0166	1.0465	-0.5998	1.6023	-0.3231	-0.0851	1.0072	-0.3879	-0.3500	0.4589	0.3714	0.5119	-0.7318	-0.4450	-0.0075	0.3331	1.6331	0.3279	2.5409	1.7102	0.7470	0.5138	2.0304	0.2806	-0.0487	-0.6424	-0.5397	0.0270	0.8279	0.5776
SEPT4	5414	-2.6728	-0.4622	-1.7655	-0.5626	0.0595	-0.7262	0.0731	-0.2211	-0.6613	2.1752	-0.7018	-2.1894	0.6673	-0.6036	-1.2186	-1.3821	-0.9064	0.5835	0.4046	-0.9064	-2.4782	0.3587	-0.9082	-2.3953	-3.3563	-3.6257	-1.0528	0.2375	-1.4173	1.6792	0.8033	0.7592
LANCL3	347404	0.0877	-1.1235	-0.5451	0.0536	-1.8631	0.1398	0.0469	-0.8587	0.8576	-2.0813	1.4806	-0.8346	0.3935	0.1860	-0.9315	-1.6695	-1.3677	1.0811	0.4851	0.2377	0.6416	-0.4600	-2.0372	-0.0586	0.8192	-0.5942	-0.2905	1.3816	-1.1757	1.2022	-1.3637	1.7347
SPAG17	200162	1.1502	-0.7032	-1.9098	-1.5311	0.3375	-0.9313	-0.2143	-1.2388	-1.3226	-0.0818	0.2850	-0.1711	-0.4245	0.8121	-0.7710	-1.0407	-0.8525	0.7547	1.7790	0.5806	-0.6561	0.7245	1.0794	-1.7261	-0.4792	-1.8253	1.0058	-0.6396	-0.2043	-0.6439	-0.3660	0.5635
PRDX3	10935	-3.3706	0.1398	1.1985	-0.5624	-1.4471	-0.2270	0.0677	0.0602	-1.4138	-2.2977	0.0131	0.3935	0.1951	0.2238	-0.1811	-0.0971	0.0694	0.3561	-2.0829	0.0515	1.5079	-0.6164	1.9478	-0.8766	-1.9688	1.0438	1.2907	1.8402	-0.0404	0.1444	-0.5672	0.8346
HNF1A	6927	-1.3620	1.7972	0.8484	0.2353	-1.1659	-0.2622	-0.1438	-0.0442	-0.2458	-0.0574	1.1031	-1.6381	-0.6052	1.4723	-1.3252	-0.0701	0.8835	-0.8357	-1.3425	-0.2141	1.6282	-0.9070	2.3841	0.1849	1.2821	-0.0930	-0.5828	-0.0510	0.6963	0.9676	1.1555	-0.3418
P4HA2	8974	2.4038	-0.0233	-0.1897	-1.4190	0.1535	0.9822	-0.0643	-0.2088	-0.4844	0.4202	-0.9943	1.6560	1.6359	-1.7228	1.0190	-0.5573	1.5337	0.9648	0.9786	-0.8867	-0.8128	0.3890	-1.5071	-0.0995	-0.6036	-2.0859	-1.0471	0.9152	-1.0109	-0.7035	-0.1926	-0.6655
RFWD3	55159	-3.2185	1.5687	-0.3627	-1.1799	0.7202	-0.3163	0.0503	0.1889	0.3193	1.5374	1.2906	0.6530	0.0705	-0.0270	1.8861	-0.9089	-2.9485	-0.4593	0.7607	-1.0104	1.2268	-0.1545	2.3763	1.4697	0.6269	0.6516	-1.6102	-3.6793	0.9187	-1.7252	-0.5747	-0.4945
MOV10	4343	0.7486	0.7472	-0.2514	-0.4557	-0.3761	-0.7597	0.0915	2.5111	-0.6640	0.4669	-1.1539	1.5255	-0.6291	0.0660	1.1142	-0.6153	2.0883	-1.3814	1.1960	0.3069	-0.5165	1.0762	1.1026	1.3923	-0.8272	-2.1230	-0.1615	-1.6501	-1.0560	-1.4615	-0.6917	-0.8428
DNAJC21	134218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SMC2	10592	0.7222	0.0667	-1.2735	-1.3067	-0.7044	-0.8342	-0.5303	-0.3722	-1.6369	-0.7803	-0.7478	-0.0493	-0.5296	1.0028	1.2200	0.1383	0.6364	-1.0343	0.3053	0.3818	0.5152	0.0851	1.1516	-0.0532	0.7790	2.1350	-1.2262	-1.9043	0.5168	-1.6898	-0.3834	-1.3596
MIXL1	83881	2.7728	-1.1003	0.4418	-0.1094	0.0008	0.9598	-1.1107	-0.3647	1.0626	-0.7655	-1.1643	-1.3902	-0.2416	-1.2744	-1.7142	1.4890	-0.9098	0.8082	-1.8995	0.2462	0.8120	-0.2593	-1.9600	0.1576	-0.0070	0.2220	-0.9859	-0.5198	-0.3526	0.8838	-1.4291	0.5040
TMEM9	252839	0.2212	-1.2455	-0.5728	0.5457	-0.4040	1.1696	2.0111	-0.3859	-1.4864	-1.8311	-0.1833	-0.8159	-0.8137	-0.3692	-0.6858	1.1049	-1.0111	0.4340	-2.1468	0.3821	0.1900	-1.0437	0.7369	0.8077	-0.8740	0.7945	0.5479	1.8633	0.0225	0.9014	-1.0700	0.8451
EEF2KMT	196483	-0.1474	0.1946	-0.7668	-0.3472	-0.4753	0.3439	0.6013	0.3286	0.4508	1.2618	3.1035	0.7024	-0.0275	1.2066	-0.4730	-2.6814	0.7964	-0.2896	0.2487	2.0645	-1.4555	-0.7351	1.1020	0.2275	0.1817	0.6706	1.0021	1.8459	0.3932	5.0216	-0.1439	0.4003
ZNF174	7727	0.8325	-0.1873	-1.2510	0.1876	0.0211	1.5270	-0.6097	-0.3224	0.1038	-0.0618	1.7827	0.1274	1.5598	0.7116	0.3258	-3.0196	0.0828	-0.5845	0.3951	1.4816	0.5206	0.7142	0.6086	-0.3061	0.0677	0.0224	1.4707	0.8402	0.1658	0.4395	-0.4299	0.7010
MYH14	79784	-2.1093	-1.6242	-1.0696	0.8956	-0.5355	0.7061	1.5139	0.2148	-0.4833	1.2302	-0.8361	-0.1162	-0.5318	-0.2066	-0.4377	-0.0183	-0.0734	-0.2621	-0.4817	0.7525	0.6654	0.9564	0.2094	2.7411	2.1277	1.4374	0.1728	0.5572	0.1815	1.2898	0.2978	-0.4730
CCR8	1237	NaN	0.9916	0.6940	0.3361	1.3910	0.2567	-0.5553	0.4523	0.2744	-0.7887	-0.2219	1.1798	0.8569	0.0299	2.9415	-1.2989	3.2050	1.3743	-2.5044	0.2678	-0.4753	0.3406	1.2231	0.3723	0.7029	-1.1027	-0.4881	-0.5142	1.6762	0.8719	1.0242	-0.1624
VPS37C	55048	1.6695	-0.1160	-1.4344	-1.0163	0.7258	-0.1138	-0.4669	1.4834	-0.3428	2.0804	1.7472	2.3880	0.9106	-0.4567	1.6300	-1.2589	-0.6144	-1.3839	0.6416	2.5469	2.4245	1.7188	0.1322	0.3876	1.5535	0.9238	-0.8128	-1.2045	1.8420	0.0442	-0.3773	0.5970
GPATCH1	55094	-0.0615	1.4342	0.9423	-0.2173	-1.2698	-0.4422	-2.0476	-0.7707	0.0357	1.2347	-0.0021	2.9593	-0.4538	0.5179	0.1625	-1.9042	-1.9267	-1.0437	0.9090	-0.0908	1.5981	1.9338	0.9267	-1.9661	0.3055	-0.7032	-0.5129	-1.7404	0.4163	-2.0327	-0.3984	-0.4289
B3GNT8	374907	0.6637	-0.1065	-0.2790	0.4805	0.3992	-1.8917	0.8745	-1.1421	-0.8687	1.1328	0.4957	-2.1562	-2.4403	0.2679	-1.8595	0.6646	0.7977	0.9130	-0.4183	-0.3406	1.0184	-0.4675	-4.1638	1.8600	-0.8338	1.1792	0.5993	2.0906	-0.5032	1.3150	1.3356	0.1794
TBX4	9496	0.0987	0.3213	-1.1238	-1.0376	0.8376	-1.2418	0.9915	0.0861	-0.1014	0.9572	0.8999	-0.9717	-0.7329	0.9063	-0.0691	0.1023	-0.8605	0.7331	1.1232	0.0045	-0.1672	0.3817	-0.8548	-2.1860	-1.0231	-2.0190	0.3094	0.2216	1.4514	0.2059	0.8753	0.2954
CNR2	1269	-3.1882	-0.2640	0.1183	0.0738	-0.2119	-0.4575	1.8447	1.2916	0.6451	0.1380	-0.0846	-0.3636	-0.5714	-0.3306	1.4040	0.5664	0.9399	-0.3645	0.2807	-0.4345	0.1729	-0.1231	0.6675	0.0653	1.4106	0.5627	-0.1276	-0.1737	0.3074	0.9205	0.2141	0.0553
PCDH1	5097	-1.1255	-0.5425	-0.6380	0.8244	0.2133	-0.2510	-0.3655	0.3847	-0.3205	-0.9716	-0.8010	0.6087	0.4992	1.7733	0.4837	0.6488	-1.3418	0.5940	-0.9253	0.9332	-0.9372	1.7958	1.0948	-0.0543	-1.4745	0.0609	3.0355	-0.0979	1.3462	0.3453	0.4205	1.3863
GAPT	202309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OCIAD2	132299	0.0328	0.5972	1.3115	-0.4086	1.3365	2.3375	1.0369	0.7983	-2.0570	-4.0716	0.1261	1.1039	0.1037	0.2305	0.2056	-0.8427	0.2318	0.5911	0.1244	-2.0875	0.3844	-0.3772	0.4231	0.2086	-2.2951	0.2082	0.2778	0.2640	-3.4823	1.3747	-0.6712	-0.9863
PLCG2	5336	-0.9405	-0.8093	0.2267	-0.8653	0.6925	-0.7528	0.5449	0.9059	2.2341	0.5599	2.4126	0.3541	-0.0121	-0.4242	0.0411	-0.3817	-0.0616	0.5412	0.5305	0.6610	0.2208	-0.3309	-1.3421	0.8142	0.5027	0.4116	-1.5433	-0.9530	0.9258	0.5012	-0.4349	0.3141
SUSD6	9766	0.4352	-0.1922	-1.4905	-1.3328	0.1425	-0.5859	-0.0073	0.3999	-0.3061	-0.1914	0.8928	0.7570	1.3279	-0.0793	2.4870	-0.9032	-0.5785	-0.8288	1.6033	0.3427	-1.1851	-0.0664	-1.8571	0.2751	0.2620	-2.1656	-0.4335	-0.3702	-0.4451	0.5346	0.7913	-0.1953
HRH3	11255	-1.6181	0.7079	0.9786	0.5082	-1.8174	0.1451	-0.3939	-0.9893	0.0466	0.1056	0.3843	-0.4300	-0.2045	-0.3464	0.5818	-0.9475	0.3573	0.4986	-0.5933	-0.1374	2.1069	0.3349	0.6067	1.9386	-0.5220	1.3137	1.8596	0.7271	1.2953	1.7982	1.4455	1.7078
CAPN13	92291	-0.7254	0.0972	-1.0113	0.0211	-1.1902	-0.6057	0.9591	-2.1026	-0.2828	-0.0588	0.7600	-1.0874	0.5718	-0.7821	0.1928	0.2227	-3.2718	0.4413	0.6748	0.4523	0.9664	-1.1397	0.6619	-1.9719	1.3142	0.4090	0.7100	0.5223	1.3806	0.9892	-1.6636	-0.3694
CCR1	1230	-0.0793	-0.5709	0.7828	-0.1806	0.2809	-0.6984	-0.6627	0.7404	0.1928	-0.9420	-0.6491	1.4127	0.4628	-1.1235	-0.0875	0.9749	0.2521	1.4510	0.1780	-0.0084	-0.9387	-0.6870	-0.7979	0.2031	-0.5544	-0.4082	-2.3535	-1.4040	0.2951	-0.2609	0.7078	0.0291
UVRAG	7405	-0.3325	-0.0927	0.7367	-1.7465	0.0008	-0.3304	-0.4260	1.0853	0.9939	0.2493	0.4155	0.9998	0.7679	-0.0054	1.8027	-2.1479	-0.6012	0.3929	0.2403	1.2080	1.1506	-0.5657	1.4697	-0.2380	0.6682	-0.3481	-1.0030	0.0516	1.0015	-0.1114	0.5135	0.3112
DNAJA2	10294	-1.0052	-0.6421	-0.1707	-0.2640	-1.4333	-0.2154	-0.3327	0.0115	-1.4904	0.2675	0.4511	-0.2752	0.7662	-0.4142	0.8308	0.4098	-0.5301	0.2026	-1.1935	-0.6194	1.3153	-1.2578	1.4914	2.1207	0.4291	2.7716	-0.8500	0.3446	-1.1232	0.0727	-0.1193	0.1407
ITGA2B	3674	-0.2636	-0.6829	0.8641	1.2968	-0.0687	1.7070	-0.8201	0.6036	1.3679	-1.7379	-0.4530	-2.7670	0.0319	-0.7329	-0.4730	1.5197	0.8797	-0.0994	-0.9666	-0.7852	0.1073	0.8474	-0.9612	1.5100	-1.1964	-0.2792	0.0411	3.0521	8.0483	1.5622	-0.4638	0.6730
CLDN5	7122	-1.2432	-0.0497	0.9467	0.7261	0.1660	-1.0297	1.6968	0.7881	-1.3396	0.1115	-0.8111	0.1753	-1.2109	-0.3817	-0.4593	1.5749	0.2274	1.6441	-1.0137	-0.3124	-0.6511	-0.9299	-0.5731	0.5413	0.1994	0.4892	1.1713	3.0600	0.2815	0.5826	1.5152	0.1412
PTPRN2	5799	-1.1768	-1.0606	0.0401	-0.6815	-0.1451	-0.8464	0.1146	-0.3853	0.9823	-0.8659	1.3785	-1.2372	0.3324	1.5658	0.8552	-0.8307	-0.7240	-0.3087	1.1442	0.8654	-1.1277	-0.7545	2.5500	-0.4117	-0.9206	0.8437	1.2154	0.3823	1.1185	0.7507	-0.6370	-0.1613
ZNF512	84450	0.2196	0.9347	-0.4393	-0.6764	-0.4515	-0.7756	-1.6112	0.3131	-0.0158	0.4955	1.0228	0.3733	0.4906	0.8214	-0.4773	-2.2352	-0.3472	0.4768	1.0591	1.5300	1.5755	1.0843	-0.9471	-1.2541	-1.1552	0.2522	2.0001	-1.1696	-0.4022	-0.2022	0.8748	0.1860
PSAP	5660	-1.1321	-0.4900	-0.6205	-0.7016	0.2804	-0.0627	0.0854	1.8528	0.1058	-0.3124	0.0128	1.1145	0.1051	-0.6640	0.6857	-0.6276	-0.2551	-0.0271	0.3621	0.6884	0.2626	-0.7743	0.6456	-1.2022	-0.7556	-2.3325	0.2912	1.4271	1.9968	0.2687	0.0562	1.2655
CCDC140	151278	2.1211	-0.9901	0.0652	0.0831	-0.9357	0.0390	-0.2700	0.6778	0.4593	-0.2107	-1.7186	NaN	0.9636	0.1655	0.3449	-0.6674	0.8975	-0.0970	-1.3743	0.5562	0.8952	0.9058	1.0555	0.2776	1.4044	0.9320	0.9529	0.2909	1.2478	0.7694	0.6026	1.1129
LRRC55	219527	1.6965	1.1225	0.4727	1.2338	-0.5284	0.2928	0.5895	0.6117	-0.4177	-0.4274	0.5491	2.0882	-0.8106	0.5028	0.8632	-2.5207	-1.1265	-1.1891	-1.9111	0.0474	-0.2513	-0.2150	-1.6445	-0.0561	0.9505	0.8037	-0.1680	0.5913	-0.1079	0.5756	0.3813	-0.4532
CYP26C1	340665	-4.4941	-0.4041	0.6199	1.1534	-0.8732	-0.7873	-0.5620	-0.6095	-0.2753	-0.5743	-0.3826	-2.2467	0.6920	1.5305	1.0400	0.4774	-0.1971	-0.4118	-1.1767	-0.4945	0.7165	0.1416	1.4447	-0.7383	-1.7761	0.5310	1.8985	-2.1870	-1.2488	0.9817	-0.9468	0.1447
ERICH5	203111	1.0127	0.5594	0.2041	0.7061	0.1764	0.1939	1.0112	0.1177	0.5765	-1.0990	0.1281	-1.3077	0.1628	-0.8956	0.9171	0.5923	-1.4567	0.4437	0.7996	0.8979	1.3528	0.7336	1.6893	-0.9738	0.4211	0.3980	0.2551	0.7225	1.3549	-0.2690	-1.5890	0.5701
LYN	4067	-1.3535	-0.8910	0.4225	0.0643	1.5182	0.3631	0.4281	2.2600	-1.2614	-0.2657	-1.2634	1.5942	-0.3370	0.3903	2.3233	1.7932	1.6070	-0.0512	0.3626	-0.8452	-1.6486	-0.9656	0.4178	1.9481	0.1758	-2.8416	0.4087	-0.4195	-0.7908	0.2394	-0.2946	-1.0627
